PPID,Final50,Day,Time,Valence,Arousal,Word1,Intensity1,Word2,Intensity2,Word3,Intensity3,Word4,Intensity4,Phrase,InferredValence
21,1,10,12:25,15,21,tired,2,happy,4,calm,3,,,tired happy calm ,0.555286797
21,1,10,13:25,12,17,tired,3,winded,3,neutral,3,,,tired winded neutral ,0.373373043
21,1,10,13:55,8,-8,tired,3,calm,2,excited,4,,,tired calm excited ,0.70691304
21,1,10,14:18,11,17,bored,3,amused,4,,,,,bored amused  ,0.504666795
21,1,10,14:28,9,15,bored,3,,,,,,,bored   ,0.29013928
21,1,10,14:54,5,8,tired,3,bored,3,,,,,tired bored  ,0.267292428
21,1,10,16:46,0,-15,tired,3,,,,,,,tired   ,0.354044171
21,1,11,12:19,8,14,tired,2,amused,3,uncomfortable,2,,,tired amused uncomfortable ,0.464076785
21,1,11,12:26,6,13,amused,4,uncomfortable,2,,,,,amused uncomfortable  ,0.668992006
21,1,11,13:59,-10,18,tired,3,uncomfortable,3,,,,,tired uncomfortable  ,0.336636205
21,1,11,14:23,-10,-14,tired,3,bored,4,uncomfortable,4,,,tired bored uncomfortable ,0.369096578
21,1,11,15:19,-3,17,tired,3,amised,3,uncomfortable,2,,,tired amised uncomfortable ,0.464076785
21,1,11,15:43,-3,-17,tired,2,uncomfortable,2,amused,3,suprised,4,tired uncomfortable amused suprised,0.513962865
21,1,11,15:56,7,15,uncomfortable,2,tired,2,amused,3,surprised,3,uncomfortable tired amused surprised,0.34095979
21,1,11,16:13,8,10,tired,2,happy,2,amused,2,frustrated,2,tired happy amused frustrated,0.17138095
21,1,11,16:24,-8,-12,tired,2,uncomfortable,3,focused,3,,,tired uncomfortable focused ,0.372471777
21,1,12,9:34,6,-6,tired,3,calm,3,,,,,tired calm  ,0.659559284
21,1,12,9:43,13,-2,calm,3,tired,4,,,,,calm tired  ,0.63031659
21,1,12,9:56,6,11,calm,3,tired,3,uncomfortable,2,,,calm tired uncomfortable ,0.542736061
21,1,12,10:24,8,-10,calm,3,tired,3,uncomfortable,3,,,calm tired uncomfortable ,0.542736061
21,1,12,10:45,6,-17,bored,3,calm,2,confused,2,,,bored calm confused ,0.405562041
21,1,12,10:53,-14,-11,bpred,3,uncomfortable,3,,,,,bpred uncomfortable  ,0.350757467
21,1,12,11:11,7,-19,tired,3,bored,4,,,,,tired bored  ,0.267292428
21,1,12,11:58,8,11,calm,3,bored,2,,,,,calm bored  ,0.701031337
21,1,12,12:27,0,8,calm,3,bored,3,worn out,3,,,calm bored worn out ,0.63393863
21,1,12,12:47,10,-5,tired,2,calm,3,,,,,tired calm  ,0.659559284
21,1,12,13:34,9,15,calm,2,amused,3,grateful,3,,,calm amused grateful ,0.823743843
21,1,12,13:49,11,-15,bored,3,confused,4,,,,,bored confused  ,0.205109205
21,1,12,14:39,6,9,bored,3,tired,4,,,,,bored tired  ,0.311485421
21,1,12,15:11,13,-27,tired,3,bored,4,,,,,tired bored  ,0.267292428
21,1,12,15:59,-16,-22,calm,2,tired,4,uncomfortable,4,,,calm tired uncomfortable ,0.542736061
21,1,13,9:02,4,-15,tired,3,bored,2,amused,2,,,tired bored amused ,0.278980788
21,1,13,9:34,11,-5,calm,3,happy,2,tired,4,,,calm happy tired ,0.641253958
21,1,13,10:04,7,8,tired,4,amused,3,,,,,tired amused  ,0.524284913
21,1,13,10:38,0,-32,tired,4,,,,,,,tired   ,0.354044171
21,1,13,10:51,12,-28,tired,3,,,,,,,tired   ,0.354044171
21,1,13,11:20,13,-20,tired,2,calm,3,,,,,tired calm  ,0.659559284
21,1,13,11:41,10,13,annoyed,2,tired,3,uncomfortable,2,,,annoyed tired uncomfortable ,0.301992996
21,1,13,11:56,2,-26,confused,2,bored,2,tired,4,,,confused bored tired ,0.288533046
21,1,13,12:20,0,-17,bored,4,tired,3,,,,,bored tired  ,0.311485421
21,1,13,13:25,4,-15,tired,3,uncomfortable,3,,,,,tired uncomfortable  ,0.336636205
21,1,13,13:49,10,-11,tired,3,calm,4,,,,,tired calm  ,0.659559284
21,1,13,16:06,7,12,tired,2,happy,3,relieved,3,,,tired happy relieved ,0.707423957
21,1,14,9:58,1,-14,tired,3,calm,3,uncomfortable,2,,,tired calm uncomfortable ,0.449119227
21,1,14,10:37,2,-20,bored,4,tired,3,,,,,bored tired  ,0.311485421
21,1,14,11:13,4,-14,tired,4,bored,2,,,,,tired bored  ,0.267292428
21,1,14,11:48,10,-5,tired,3,amused,4,,,,,tired amused  ,0.524284913
21,1,14,12:22,8,-20,tired,4,stressed,4,,,,,tired stressed  ,0.30061921
21,1,14,13:39,7,19,amused,2,happy,3,excited,2,,,amused happy excited ,0.77882021
21,1,14,14:12,8,-14,tired,3,calm,3,,,,,tired calm  ,0.659559284
21,1,14,14:23,7,-6,tired,3,focused,2,relaxed,4,,,tired focused relaxed ,0.755109988
21,1,14,15:15,14,-17,amused,2,happy,3,calm,3,,,amused happy calm ,0.732145033
21,1,14,15:21,11,-17,calm,2,happy,2,,,,,calm happy  ,0.792875197
21,1,15,9:27,-2,-12,tired,3,confused,3,,,,,tired confused  ,0.351625928
21,1,15,9:49,8,-12,tired,3,calm,3,,,,,tired calm  ,0.659559284
21,1,15,9:57,-9,-16,tired,3,calm,4,,,,,tired calm  ,0.659559284
21,1,15,10:26,16,-8,tired,3,calm,4,,,,,tired calm  ,0.659559284
21,1,15,11:38,0,-18,tired,3,happy,2,calm,3,,,tired happy calm ,0.555286797
21,1,15,13:22,9,-38,tired,2,calm,3,,,,,tired calm  ,0.659559284
21,1,15,13:52,2,-15,tired,3,calm,4,,,,,tired calm  ,0.659559284
21,1,15,15:16,11,-13,tired,3,anxious,3,excited,3,scared,4,tired anxious excited scared,0.437406792
22,1,1,10:49,15,-15,Relaxed,4,Worried,2,curious,3,,,Relaxed Worried curious ,0.618197657
22,1,1,11:04,14,-27,relaxed,5,curious,3,,,,,relaxed curious  ,0.754058781
22,1,1,11:16,24,-20,relaxed,5,curious,2,,,,,relaxed curious  ,0.754058781
22,1,1,11:22,24,-30,relaxed,5,curious,2,,,,,relaxed curious  ,0.754058781
22,1,1,13:39,11,4,anxious,3,anger,2,curious,2,,,anxious anger curious ,0.310663666
22,1,2,9:36,10,5,relaxed,3,curious,3,bored,2,,,relaxed curious bored ,0.707026947
22,1,2,10:42,10,14,focused,4,calm,3,curious,3,,,focused calm curious ,0.716726539
22,1,2,10:50,14,24,curious,3,,,,,,,curious   ,0.56748866
22,1,2,12:36,29,20,happy,3,,,,,,,happy   ,0.820155087
22,1,2,13:56,14,8,happy,3,relaxed,3,,,,,happy relaxed  ,0.834210016
22,1,2,16:03,15,9,happy,2,relaxed,3,curious,3,,,happy relaxed curious ,0.739268074
22,1,3,9:12,14,-6,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,3,9:26,15,-5,relaxed,3,bored,3,,,,,relaxed bored  ,0.771743006
22,1,3,9:34,18,10,bored,3,proud,2,,,,,bored proud  ,0.530739538
22,1,3,10:37,18,14,calm,2,relaxed,2,,,,,calm relaxed  ,0.799596259
22,1,3,11:03,16,9,excited,3,bored,2,,,,,excited bored  ,0.66490905
22,1,3,12:19,21,15,angry,4,anxious,3,,,,,angry anxious  ,0.380220585
22,1,3,13:34,21,18,sad,3,angry,4,,,,,sad angry  ,0.207795407
22,1,3,13:42,20,16,excited,3,angry,2,happy,2,,,excited angry happy ,0.715727678
22,1,3,15:07,18,15,bored,3,,,,,,,bored   ,0.29013928
22,1,3,15:46,0,14,anxious,2,relaxed,3,,,,,anxious relaxed  ,0.738263969
22,1,4,12:22,13,1,relaxed,4,curious,3,,,,,relaxed curious  ,0.754058781
22,1,4,13:03,17,26,happy,3,excited,2,relaxed,4,,,happy excited relaxed ,0.772343289
22,1,4,14:20,27,-1,excited,4,happy,3,relaxed,4,,,excited happy relaxed ,0.809912666
22,1,4,14:30,14,4,happy,4,relaxed,3,,,,,happy relaxed  ,0.834210016
22,1,4,15:40,19,23,frustrated,2,relaxed,3,,,,,frustrated relaxed  ,0.763046904
22,1,4,15:51,13,19,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,4,16:15,16,11,disappointed,3,relaxed,3,,,,,disappointed relaxed  ,0.173898181
22,1,4,16:34,9,14,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,4,16:40,14,20,relaxed,2,frustrated,2,,,,,relaxed frustrated  ,0.782581757
22,1,4,16:52,10,17,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,4,17:07,20,21,relaxed,3,excoted,3,,,,,relaxed excoted  ,0.842364166
22,1,4,17:57,17,16,relaxed,2,angry,2,,,,,relaxed angry  ,0.725928202
22,1,4,18:11,16,20,relaxed,2,angry,2,frustrated,2,,,relaxed angry frustrated ,0.749992142
22,1,4,18:40,16,15,happy,2,relaxed,3,angry,2,,,happy relaxed angry ,0.736867969
22,1,4,18:58,16,22,relaxed,3,angry,2,,,,,relaxed angry  ,0.725928202
22,1,5,9:24,20,-6,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,5,10:32,18,10,relaxed,3,frustrated,3,,,,,relaxed frustrated  ,0.782581757
22,1,6,11:46,18,24,relaxed,3,happy,3,,,,,relaxed happy  ,0.813834699
22,1,6,12:28,19,16,excited,3,,,,,,,excited   ,0.917852793
22,1,6,12:58,3,22,nervous,3,,,,,,,nervous   ,0.395997219
22,1,6,13:30,0,25,frustrated,3,,,,,,,frustrated   ,0.256387276
22,1,6,14:47,24,22,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,6,15:10,23,46,relaxing,5,,,,,,,relaxing   ,0.831419917
22,1,6,15:40,24,25,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,6,17:55,9,26,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,7,9:39,17,24,curious,3,,,,,,,curious   ,0.56748866
22,1,7,10:37,21,6,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,7,11:21,15,-7,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,7,12:08,21,20,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,7,13:16,26,18,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,7,14:18,26,28,angry,2,relaxed,3,anxious,3,,,angry relaxed anxious ,0.650324918
22,1,8,9:12,22,22,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,8,9:39,16,1,relaxed,3,excited,3,,,,,relaxed excited  ,0.842364166
22,1,8,10:25,20,24,anxious,3,,,,,,,anxious   ,0.374103636
22,1,8,10:57,26,26,relieved,4,,,,,,,relieved   ,0.875601453
22,1,8,11:22,-17,37,angry,4,,,,,,,angry   ,0.307999913
22,1,8,11:55,20,23,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,8,12:38,28,27,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,8,13:07,27,24,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,8,13:57,24,24,relaxed,3,excited,3,,,,,relaxed excited  ,0.842364166
22,1,8,15:26,26,29,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,9,12:18,15,22,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,9,14:01,-2,25,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,10,10:50,20,9,relieved,4,happy,4,,,,,relieved happy  ,0.799225254
22,1,10,11:11,28,30,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,10,13:28,29,20,happy,4,,,,,,,happy   ,0.820155087
22,1,10,13:48,23,26,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,10,15:18,49,22,relaxed,4,,,,,,,relaxed   ,0.831419917
22,1,11,12:01,26,28,excited,4,,,,,,,excited   ,0.917852793
22,1,11,12:17,39,23,happy,4,,,,,,,happy   ,0.820155087
22,1,11,12:44,38,17,happy,4,,,,,,,happy   ,0.820155087
22,1,11,14:44,42,24,relaxed,4,happy,4,,,,,relaxed happy  ,0.813834699
22,1,11,15:36,33,36,relaxed,4,happy,4,,,,,relaxed happy  ,0.813834699
22,1,11,15:46,33,-1,happy,3,relaxed,4,,,,,happy relaxed  ,0.834210016
22,1,11,16:15,32,-19,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,11,18:06,30,-14,relaxed,3,excited,4,,,,,relaxed excited  ,0.842364166
22,1,12,9:12,26,-29,relaxed,3,nervous,3,,,,,relaxed nervous  ,0.669289059
22,1,12,9:23,23,-33,relaxed,2,nervous,3,,,,,relaxed nervous  ,0.669289059
22,1,12,10:12,6,18,nervous,4,,,,,,,nervous   ,0.395997219
22,1,12,11:20,-12,26,frustrated,5,,,,,,,frustrated   ,0.256387276
22,1,12,13:55,6,15,relaxed,3,nervous,3,,,,,relaxed nervous  ,0.669289059
22,1,13,9:16,1,-12,nervous,3,,,,,,,nervous   ,0.395997219
22,1,13,9:22,17,-12,relaxed,3,excited,3,nervous,4,,,relaxed excited nervous ,0.63875164
22,1,13,10:25,27,26,relaxing,3,,,,,,,relaxing   ,0.831419917
22,1,13,10:33,26,32,happy,3,excited,3,,,,,happy excited  ,0.875154855
22,1,13,13:29,22,24,nervous,3,,,,,,,nervous   ,0.395997219
22,1,13,13:42,25,27,nervous,3,,,,,,,nervous   ,0.395997219
22,1,13,15:01,0,0,nervous,3,,,,,,,nervous   ,0.395997219
22,1,13,16:03,1,25,anxious,3,,,,,,,anxious   ,0.374103636
22,1,13,16:49,27,31,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,14,11:44,29,-20,relaxed,3,excited,4,,,,,relaxed excited  ,0.842364166
22,1,14,12:16,31,28,excited,5,happy,5,,,,,excited happy  ,0.846759191
22,1,14,12:59,27,23,happy,4,,,,,,,happy   ,0.820155087
22,1,14,14:09,24,24,excited,5,happy,4,,,,,excited happy  ,0.846759191
22,1,14,14:43,29,26,excited,5,,,,,,,excited   ,0.917852793
22,1,14,16:12,33,26,happy,4,,,,,,,happy   ,0.820155087
22,1,14,16:37,29,-15,excited,5,,,,,,,excited   ,0.917852793
22,1,14,16:43,30,21,excited,5,,,,,,,excited   ,0.917852793
22,1,14,17:06,27,-13,excited,5,,,,,,,excited   ,0.917852793
22,1,14,17:23,20,22,relaxing,3,excited,5,,,,,relaxing excited  ,0.842364166
22,1,14,17:49,23,-18,happy,4,excited,5,,,,,happy excited  ,0.875154855
22,1,14,18:20,23,-33,excited,5,,,,,,,excited   ,0.917852793
22,1,14,19:01,24,26,excited,5,,,,,,,excited   ,0.917852793
22,1,15,11:32,33,26,excited,3,,,,,,,excited   ,0.917852793
22,1,15,11:47,28,30,relaxed,3,,,,,,,relaxed   ,0.831419917
22,1,15,12:20,2,39,excited,2,,,,,,,excited   ,0.917852793
22,1,15,12:39,30,37,excited,4,,,,,,,excited   ,0.917852793
22,1,15,14:13,30,25,excited,4,happy,4,,,,,excited happy  ,0.846759191
22,1,15,14:38,31,35,happy,4,,,,,,,happy   ,0.820155087
22,1,15,15:14,8,36,annoyed,2,,,,,,,annoyed   ,0.14711635
22,1,15,15:42,27,27,relieved,4,,,,,,,relieved   ,0.875601453
22,1,15,17:15,7,31,happy,3,,,,,,,happy   ,0.820155087
22,1,15,17:42,30,32,happy,3,relaxed,3,,,,,happy relaxed  ,0.834210016
22,1,15,18:19,2,36,frustrated,3,,,,,,,frustrated   ,0.256387276
23,1,1,9:21,24,-7,pleasant,2,,,,,,,pleasant   ,0.875745794
23,1,1,9:44,32,6,happy,3,excited,3,,,,,happy excited  ,0.875154855
23,1,1,10:52,-12,7,boredom,4,stress,2,,,,,boredom stress  ,0.229003603
23,1,1,14:41,-24,25,anxious,3,nervous,3,prepared,2,,,anxious nervous prepared ,0.388711028
23,1,1,15:05,31,20,happy,4,satisfied,3,relaxed,4,,,happy satisfied relaxed ,0.919811848
23,1,1,16:08,25,9,peaceful,3,content,3,happy,3,,,peaceful content happy ,0.784329236
23,1,1,16:40,10,-37,content,3,,,,,,,content   ,0.874681131
23,1,1,16:53,25,-29,sleepy,4,relaxed,4,,,,,sleepy relaxed  ,0.709298478
23,1,2,10:10,12,-13,boredom,3,relaxed,3,tired,4,,,boredom relaxed tired ,0.594618487
23,1,2,10:32,-24,-29,boredom,3,nervous,2,annoyed,3,,,boredom nervous annoyed ,0.419195946
23,1,2,11:26,-23,9,nervous,3,anxious,3,bored,3,embarrassed,3,nervous anxious bored embarrassed,0.378636529
23,1,2,13:18,-15,23,sad,3,mournful,3,,,,,sad mournful  ,0.193585274
23,1,2,13:54,-39,19,anger,4,anxiety,4,frustration,4,annoyance,4,anger anxiety frustration annoyance,0.325417453
23,1,2,14:16,5,-4,surprised,2,happy,3,,,,,surprised happy  ,0.780361045
23,1,2,15:32,-9,17,nervous,4,anxious,4,frustrated,3,,,nervous anxious frustrated ,0.332906824
23,1,2,15:54,-14,17,relieved,4,frustrated,3,pleased,3,,,relieved frustrated pleased ,0.52355631
23,1,2,17:10,6,-37,relaxed,3,worn out,4,,,,,relaxed worn out  ,0.608885951
23,1,3,8:48,15,-17,calm,4,relaxed,4,happy,3,,,calm relaxed happy ,0.800604464
23,1,3,11:04,19,-22,happy,4,relaxed,4,tired,2,calm,3,happy relaxed tired calm,0.794650502
23,1,3,12:40,7,-29,relaxed,4,happy,3,,,,,relaxed happy  ,0.813834699
23,1,3,12:51,11,-35,happy,3,relaxed,5,interested,3,,,happy relaxed interested ,0.716688821
23,1,3,13:19,15,13,happy,4,excited,4,overwhelmed,2,,,happy excited overwhelmed ,0.505522642
23,1,3,13:39,17,4,relaxed,5,happy,4,content,4,,,relaxed happy content ,0.871270855
23,1,3,14:23,-9,-33,bored,4,happy,2,,,,,bored happy  ,0.729750629
23,1,3,14:44,7,-37,calm,3,,,,,,,calm   ,0.806252189
23,1,4,9:46,0,-15,nervous,3,confident,2,uncomfortable,2,,,nervous confident uncomfortable ,0.317699713
23,1,4,11:39,8,15,relieved,5,satisfied,5,happy,4,,,relieved satisfied happy ,0.854044912
23,1,4,13:21,8,22,calm,5,emotional,5,,,,,calm emotional  ,0.600272198
23,1,4,13:51,-18,-28,boredom,3,,,,,,,boredom   ,0.29013928
23,1,4,16:15,10,-26,sad,2,interested,3,,,,,sad interested  ,0.204670255
23,1,4,16:25,18,-17,happy,3,,,,,,,happy   ,0.820155087
23,1,4,16:42,20,16,optimistic,2,uncomfortable,3,,,,,optimistic uncomfortable  ,0.524153152
23,1,4,16:57,17,26,passionate,3,happy,3,stressed,2,,,passionate happy stressed ,0.474713722
23,1,5,9:22,-9,2,neutral,3,,,,,,,neutral   ,0.525447807
23,1,5,11:22,2,-21,happy,3,neutral,4,relaxed,4,,,happy neutral relaxed ,0.743406901
23,1,5,12:04,-10,-35,frustrated,3,annoyed,3,stressed,2,,,frustrated annoyed stressed ,0.233917535
23,1,5,12:22,13,15,relieved,3,,,,,,,relieved   ,0.875601453
23,1,5,14:19,21,7,interested,4,excited,4,embarrassed,2,,,interested excited embarrassed ,0.701851536
23,1,5,14:39,6,-14,calm,3,neutral,3,,,,,calm neutral  ,0.650965085
23,1,5,14:51,14,-34,happy,4,,,,,,,happy   ,0.820155087
23,1,5,14:58,9,-29,happy,4,,,,,,,happy   ,0.820155087
23,1,5,15:22,20,9,happy,5,,,,,,,happy   ,0.820155087
23,1,5,16:01,5,-34,relaxed,5,,,,,,,relaxed   ,0.831419917
23,1,6,11:46,5,-25,bored,3,,,,,,,bored   ,0.29013928
23,1,6,13:57,-12,-25,stressed,3,upset,3,angry,3,,,stressed upset angry ,0.190498723
23,1,6,14:33,6,-23,relaxed,3,,,,,,,relaxed   ,0.831419917
23,1,6,14:40,19,-29,calm,4,,,,,,,calm   ,0.806252189
23,1,6,14:59,7,-29,happy,3,excited,4,,,,,happy excited  ,0.875154855
23,1,6,15:17,12,-28,happy,4,,,,,,,happy   ,0.820155087
23,1,6,15:44,6,10,happy,3,relaxed,3,,,,,happy relaxed  ,0.834210016
23,1,6,16:02,30,-24,excited,5,,,,,,,excited   ,0.917852793
23,1,6,16:16,50,10,happy,5,nostalgic,5,,,,,happy nostalgic  ,0.853124932
23,1,6,17:16,28,-50,relaxed,5,,,,,,,relaxed   ,0.831419917
23,1,7,9:00,-23,-28,upset,3,angry,2,frustrated,3,nervous,4,upset angry frustrated nervous,0.33325721
23,1,7,9:21,10,5,happy,2,stressed,3,uncomfortable,3,,,happy stressed uncomfortable ,0.315986285
23,1,7,9:50,12,-35,relaxed,3,nervous,3,,,,,relaxed nervous  ,0.669289059
23,1,7,10:06,-27,-29,nervous,3,frustrated,3,,,,,nervous frustrated  ,0.446095094
23,1,7,10:43,11,-27,relaxed,2,nervous,3,,,,,relaxed nervous  ,0.669289059
23,1,7,11:47,8,-12,calm,3,,,,,,,calm   ,0.806252189
23,1,8,8:58,9,11,interested,3,calm,3,,,,,interested calm  ,0.574047827
23,1,8,9:15,19,6,calm,4,,,,,,,calm   ,0.806252189
23,1,8,10:33,1,-33,calm,3,bored,3,,,,,calm bored  ,0.701031337
23,1,8,13:17,-32,-33,annoyed,4,mad,3,bored,4,,,annoyed mad bored ,0.226946236
23,1,8,14:06,5,-35,bored,3,frustrated,2,,,,,bored frustrated  ,0.180043661
23,1,8,15:07,7,27,stressed,4,,,,,,,stressed   ,0.211478885
23,1,8,15:34,-10,-37,calm,3,bored,3,,,,,calm bored  ,0.701031337
23,1,8,16:06,17,-26,relaxed,4,,,,,,,relaxed   ,0.831419917
23,1,9,10:58,6,-28,bored,3,,,,,,,bored   ,0.29013928
23,1,9,11:55,-22,16,stressed,4,,,,,,,stressed   ,0.211478885
23,1,9,12:35,14,-29,happy,4,stressed,3,,,,,happy stressed  ,0.338281259
23,1,9,13:03,-15,-25,bored,3,stressed,3,,,,,bored stressed  ,0.229003603
23,1,9,13:18,10,-27,bored,3,,,,,,,bored   ,0.29013928
23,1,9,14:45,12,12,excited,3,nervous,3,,,,,excited nervous  ,0.443975831
23,1,9,15:21,19,-25,excited,4,,,,,,,excited   ,0.917852793
23,1,9,16:21,-15,-30,tired,3,bored,3,,,,,tired bored  ,0.267292428
23,1,10,8:39,15,-11,calm,4,,,,,,,calm   ,0.806252189
23,1,10,10:40,-23,-20,annoyed,3,bored,4,,,,,annoyed bored  ,0.215930604
23,1,10,14:00,30,11,happy,4,nostalgic,5,,,,,happy nostalgic  ,0.853124932
23,1,10,14:31,-26,-10,bored,3,,,,,,,bored   ,0.29013928
23,1,10,14:53,16,-30,relaxed,4,,,,,,,relaxed   ,0.831419917
23,1,11,9:28,21,8,relaxed,3,stressed,2,,,,,relaxed stressed  ,0.619150788
23,1,11,13:37,-15,11,stressed,4,,,,,,,stressed   ,0.211478885
23,1,12,11:16,33,35,happy,5,surprised,4,excited,4,,,happy surprised excited ,0.890758568
23,1,12,12:00,11,-29,nostalgic,5,,,,,,,nostalgic   ,0.61961599
23,1,12,12:32,20,-16,happy,5,,,,,,,happy   ,0.820155087
23,1,12,15:19,16,-26,happy,3,,,,,,,happy   ,0.820155087
23,1,12,16:19,21,-14,happy,4,,,,,,,happy   ,0.820155087
23,1,13,10:31,11,12,relaxed,3,,,,,,,relaxed   ,0.831419917
23,1,13,11:13,23,14,calm,4,,,,,,,calm   ,0.806252189
23,1,13,11:29,-9,-26,stressed,4,insecure,4,,,,,stressed insecure  ,0.145290067
23,1,13,11:59,16,12,calm,4,,,,,,,calm   ,0.806252189
23,1,13,13:24,24,29,happy,5,,,,,,,happy   ,0.820155087
23,1,13,16:11,16,-23,relaxed,5,,,,,,,relaxed   ,0.831419917
23,1,14,10:12,26,-27,relaxed,4,happy,3,,,,,relaxed happy  ,0.813834699
23,1,14,11:18,18,-24,relaxed,4,,,,,,,relaxed   ,0.831419917
23,1,14,16:49,22,-30,happy,4,relaxed,4,,,,,happy relaxed  ,0.834210016
23,1,14,17:25,37,-50,relaxed,5,,,,,,,relaxed   ,0.831419917
24,1,1,12:36,25,-38,Relaxed,4,Amused,3,,,,,Relaxed Amused  ,0.85034362
24,1,1,13:46,-26,0,focus,4,uncomfortable,3,,,,,focus uncomfortable  ,0.396357242
24,1,2,10:32,19,0,calm,3,focused,2,,,,,calm focused  ,0.842712362
24,1,2,11:33,-13,22,sad,3,worried,2,disappointed,2,,,sad worried disappointed ,0.107617768
24,1,2,12:11,14,19,happy,2,nervous,2,,,,,happy nervous  ,0.627959205
24,1,2,12:31,-1,18,upbeat,2,nervous,2,impatient,2,,,upbeat nervous impatient ,0.319099735
24,1,2,13:58,-21,8,sad,3,disappointed,5,proud,4,,,sad disappointed proud ,0.093465781
24,1,2,15:06,-1,18,focused,3,calm,3,,,,,focused calm  ,0.840600543
24,1,2,15:23,11,-11,sleepy,2,bored,2,,,,,sleepy bored  ,0.389398024
24,1,2,15:31,11,-11,amused,2,calm,4,sleepy,2,,,amused calm sleepy ,0.599001272
24,1,2,15:41,12,9,alert,3,calm,3,,,,,alert calm  ,0.626471314
24,1,2,15:52,14,12,proud,4,sad,2,determined,4,,,proud sad determined ,0.531482552
24,1,2,16:07,16,13,happy,2,cuteness,2,,,,,happy cuteness  ,0.852567209
24,1,2,16:14,10,18,amused,3,focused,3,,,,,amused focused  ,0.476941151
24,1,2,16:23,1,16,focused,3,confused,2,,,,,focused confused  ,0.407756716
24,1,2,16:30,0,13,calm,4,focus,2,,,,,calm focus  ,0.842712362
24,1,2,16:48,15,-1,calm,3,focused,2,tired,3,,,calm focused tired ,0.716268599
24,1,2,16:59,16,24,hunger,5,alert,3,,,,,hunger alert  ,0.270211771
24,1,3,11:15,3,18,thoughtful,2,focused,3,calm,5,,,thoughtful focused calm ,0.76604466
24,1,3,11:38,12,15,proud,2,hopeful,2,,,,,proud hopeful  ,0.888030964
24,1,3,11:50,12,16,attentive,3,calm,3,,,,,attentive calm  ,0.733939154
24,1,3,12:34,0,17,thoughful,3,worried,2,,,,,thoughful worried  ,0.304823364
24,1,3,16:34,16,13,happy,2,alert,2,,,,,happy alert  ,0.782501177
24,1,3,16:49,14,15,stressed,2,annoyed,2,focused,3,,,stressed annoyed focused ,0.333483171
24,1,3,17:03,26,21,funny,3,surprised,2,happy,4,,,funny surprised happy ,0.698800594
24,1,3,17:52,14,7,calm,3,happy,2,,,,,calm happy  ,0.792875197
24,1,3,18:08,1,-13,calm,3,happy,2,,,,,calm happy  ,0.792875197
24,1,3,18:21,11,3,hungry,3,,,,,,,hungry   ,0.288268693
24,1,4,9:31,10,20,alert,3,happy,2,,,,,alert happy  ,0.735510255
