ParticipantID,Notification Time,Session Name,WeekNumber,NotificationNumber,Completed Session,Session Instance,Session Length,Valence,Intensity,Arousal,Emotion
28774-284628,34:35.0,Survey,4,112,1,95,00:30.2,4,0,3,Eating feeling good
28774-284628,21:58.0,Survey,4,113,1,96,00:52.9,6,2,3,Working with my girlfriend feeling good
28774-284628,29:59.0,Survey,4,114,1,97,00:39.5,3,1,6,"Working out, but feeling stressed"
28774-284628,41:26.0,Survey,4,115,1,98,00:27.7,5,1,5,Resting a little bit feeling good
28774-284628,44:08.0,Survey,4,116,1,99,00:32.8,3,1,5,Im feeling stressed because my gf is stressed
28774-284628,16:46.0,Survey,4,117,1,100,00:25.6,5,1,3,Eating good
28774-284628,17:00.0,Survey,4,118,1,101,01:16.5,5,1,3,Resting
28774-284628,48:18.0,Survey,4,119,1,102,00:29.3,5,1,3,Driving to see a client feeling nervous
28774-284628,38:33.0,Survey,4,120,1,103,00:36.5,3,1,2,Finished working feeling meh
28774-284628,20:28.0,Survey,4,121,1,104,00:37.5,5,1,2,Watching tik toks feeling weird
28774-284628,46:55.0,Survey,4,122,1,105,00:23.8,5,1,3,Im hungryy
28774-284628,17:56.0,Survey,4,123,1,106,00:42.2,7,3,4,Esting
28774-284628,30:34.0,Survey,4,124,1,107,00:20.9,5,1,3,Good
28774-284628,50:53.0,Survey,4,125,1,108,00:26.2,5,1,3,Ok
28774-284628,45:15.0,Survey,4,126,1,109,00:32.0,5,1,3,Gfeeling good
28774-284628,27:07.0,Survey,4,127,1,110,00:37.3,5,1,3,Feeling good
28774-284628,05:59.0,Survey,4,128,1,111,01:07.3,6,2,3,Just ate feeling good
28774-284628,11:42.0,Survey,4,129,1,112,00:31.9,4,0,2,Working but feeling tired
28774-284628,22:58.0,Survey,4,130,1,113,00:29.4,3,1,3,Mej
28774-284628,18:41.0,Survey,4,131,1,114,00:32.4,5,1,2,Feeling hangover
28774-284628,09:07.0,Survey,4,132,1,115,00:28.3,3,1,3,Still habgover
28774-284628,28:22.0,Survey,4,133,1,116,00:24.4,5,1,3,Jjst ate feeling good
28774-284628,22:38.0,Survey,4,134,1,117,00:28.3,6,2,3,Feeling good
28774-284628,57:10.0,Survey,4,135,1,118,00:33.3,3,1,2,Gotta take a flight
28774-284628,17:18.0,Survey,4,137,1,119,00:34.2,3,1,2,Feeling a bit tired from driving 
28774-284628,33:20.0,Survey,4,138,1,120,00:28.3,6,2,2,Feeling tired but good
28774-284628,15:43.0,Survey,4,139,1,121,00:28.4,5,1,2,Good
28774-284628,56:42.0,Survey,4,140,1,122,00:26.2,5,1,2,Playing some games feeeling good
28774-284628,15:21.0,Survey_Sleep,4,23,1,21,00:45.2,5,1,3,Taking a break from work feeling good
28774-284628,48:52.0,Survey_Sleep,4,24,1,22,00:39.9,6,2,3,Driving to the office feeling good
28774-284628,36:07.0,Survey_Sleep,4,25,1,23,00:40.2,6,2,2,Today we travel to a board game expo feeling excited
28774-284628,03:17.0,Survey_Sleep,4,26,1,24,00:32.3,6,2,3,Had some really ggod breakfast
28774-284628,04:14.0,Survey_Sleep,4,27,1,25,00:28.6,2,2,1,So tired
28774-284628,27:22.0,Survey_Sleep,4,28,1,26,00:56.7,6,2,3,Feeling good but a little tired
28774-290416,56:27.0,Survey,1,1,1,1,01:16.5,3,1,5,"confused, focused on solving problem"
28774-290416,40:04.0,Survey,1,2,1,2,01:34.7,4,0,5,"a bit worried and tired, uneasy, impatient"
28774-290416,53:29.0,Survey,1,5,1,3,01:08.5,5,1,5,"a bit sleepy, relaxed, calm"
28774-290416,31:14.0,Survey,1,6,1,4,01:07.6,4,0,5,"Anxious, focused, determined"
28774-290416,40:41.0,Survey,1,7,1,5,01:12.8,4,0,4,"focused, determined, a bit uncomfortable"
28774-290416,25:01.0,Survey,1,8,1,6,01:22.8,4,0,4,"concerned, confused"
28774-290416,14:02.0,Survey,1,9,1,7,00:53.2,6,2,7,"Focused, determined"
28774-290416,11:40.0,Survey,1,10,1,8,01:04.9,5,1,4,"concerned, intrigued, excited"
28774-290416,37:03.0,Survey,1,11,1,9,01:17.5,4,0,4,"thinking, concerned, a bit uncomfortable"
28774-290416,42:46.0,Survey,1,12,1,10,01:14.7,4,0,5,"carefree, thoughtful"
28774-290416,21:35.0,Survey,1,13,1,11,00:46.9,4,0,5,"disoriented, relaxed"
28774-290416,33:25.0,Survey,1,14,1,12,01:44.9,5,1,5,"enterteined, calm"
28774-290416,45:16.0,Survey,1,15,1,13,00:52.9,5,1,5,"concerned, relaxed"
28774-290416,36:06.0,Survey,1,16,1,14,00:44.5,5,1,5,"focused, a bit sleepy"
28774-290416,01:32.0,Survey,1,17,1,15,01:04.3,6,2,5,"interested, entertainted, curious"
28774-290416,00:33.0,Survey,1,18,1,16,01:28.8,5,1,5,"anxious, uneasy"
28774-290416,22:05.0,Survey,1,19,1,17,02:07.7,5,1,4,relaxed
28774-290416,54:32.0,Survey,1,20,1,18,00:42.3,5,1,5,"relaxed, sleepy, interested"
28774-290416,49:19.0,Survey,1,22,1,19,00:51.3,5,1,5,"distracted, a bit anxious and excited"
28774-290416,07:18.0,Survey,1,23,1,20,00:30.6,6,2,5,"focused, concerned"
28774-290416,31:14.0,Survey,1,26,1,21,00:51.8,4,0,5,a little sick and tired
28774-290416,42:36.0,Survey,1,27,1,22,00:39.2,3,1,3,"tired, sick, sleepy"
28774-290416,29:23.0,Survey,1,28,1,23,00:38.9,4,0,3,"tired, sleepy"
28774-290416,10:58.0,Survey,1,29,1,24,00:36.3,4,0,5,"sick, a bit uneasy and awkward"
28774-290416,15:09.0,Survey,1,30,1,25,00:41.4,2,2,6,"angry, nervous, uneasy"
28774-290416,08:23.0,Survey,1,31,1,26,00:45.0,4,0,4,"focused, bored, sleepy"
28774-290416,39:40.0,Survey,1,33,1,27,01:25.5,4,0,4,"confused, a bit ashamed, thinking"
28774-290416,22:12.0,Survey,1,34,1,28,01:05.6,4,0,5,"annoyed, focused, uneasy"
28774-290416,43:11.0,Survey,1,35,1,29,01:21.6,4,0,5,"determined, hopeful, a bit excited and anxious"
28774-290416,22:25.0,Survey_Sleep,1,1,1,1,01:50.6,5,1,5,"focused, inspired, excited"
28774-290416,34:29.0,Survey_Sleep,1,2,1,2,01:38.6,5,1,5,"Calm, distracted"
28774-290416,46:59.0,Survey_Sleep,1,3,1,3,01:49.7,4,0,5,"focused,  thoughtful"
28774-290416,17:36.0,Survey_Sleep,1,4,1,4,01:25.8,4,0,3,"confused, interested"
28774-290416,30:52.0,Survey_Sleep,1,5,1,5,01:20.7,4,0,5,"a little sick and tired, relaxed"
28774-290416,56:02.0,Survey_Sleep,1,6,1,6,00:47.6,4,0,5,"concerned, confused"
28774-290416,39:24.0,Survey_Sleep,1,7,1,7,00:41.4,3,1,3,"sick, tired, uncomfortable"
28774-290416,15:55.0,Survey,2,36,1,30,01:36.9,4,0,5,"feeling a relief, determined, hopeful"
28774-290416,09:46.0,Survey,2,37,1,31,00:47.6,4,0,4,"focused, inspired"
28774-290416,04:06.0,Survey,2,38,1,32,00:45.3,5,1,4,"thinking, relaxed, a little sick"
28774-290416,52:49.0,Survey,2,39,1,33,00:29.6,6,2,5,"relaxed, entertained"
28774-290416,27:55.0,Survey,2,40,1,34,02:50.6,7,3,4,"relaxed, focused, entertained"
28774-290416,50:59.0,Survey,2,42,1,35,00:37.1,3,1,3,"Sick, tired, annoyed"
28774-290416,31:38.0,Survey,2,43,1,36,00:54.8,3,1,2,"sick, uncomfortable, a bit tired"
28774-290416,11:10.0,Survey,2,44,1,37,00:35.1,3,1,4,"confused, sick, disoriented"
28774-290416,41:25.0,Survey,2,45,1,38,00:58.9,3,1,3,"sleepy, annoyed"
28774-290416,06:29.0,Survey,2,46,1,39,00:38.2,4,0,4,"confused, uneasy, determined"
28774-290416,51:02.0,Survey,2,47,1,40,00:39.2,3,1,3,"sleepy, tired, annoyed"
28774-290416,15:52.0,Survey,2,48,1,41,01:08.1,4,0,4,"focused, stressed"
28774-290416,15:24.0,Survey,2,49,1,42,00:59.1,4,0,4,"focused, hungry, a bit uncomfortable"
28774-290416,30:57.0,Survey,2,50,1,43,00:42.6,4,0,5,"determined, active, creative"
28774-290416,39:44.0,Survey,2,51,1,44,00:48.0,4,0,4,"uneasy, sleepy"
28774-290416,40:26.0,Survey,2,52,1,45,01:14.5,4,0,5,"relieved, relaxed, a little tender"
28774-290416,14:10.0,Survey,2,53,1,46,00:51.2,4,0,5,"concerned, intrigued, compassionate"
28774-290416,43:14.0,Survey,2,54,1,47,00:40.8,5,1,5,"focused, excited"
28774-290416,36:37.0,Survey,2,55,1,48,00:32.5,5,1,5,"pleased, happy, relaxed"
28774-290416,45:39.0,Survey,2,56,1,49,00:30.7,4,0,5,"focused, determined"
28774-290416,15:33.0,Survey,2,57,1,50,01:07.1,4,0,5,"a little dizzy, focused, impatient"
28774-290416,57:30.0,Survey,2,59,1,52,00:26.2,5,1,4,"relaxed, confused"
28774-290416,51:44.0,Survey,2,60,1,53,00:46.9,4,0,5,"focused, annoyed"
28774-290416,37:40.0,Survey,2,61,1,54,00:29.5,5,1,4,"relaxed, interested"
28774-290416,10:28.0,Survey,2,62,1,55,00:38.1,5,1,5,"relaxed, a little heavy because of eating too much"
28774-290416,34:45.0,Survey,2,64,1,57,00:43.8,4,0,4,"sweaty, tired, satisfied"
28774-290416,29:41.0,Survey,2,65,1,58,00:35.5,5,1,5,"relaxed, focused"
28774-290416,32:46.0,Survey,2,66,1,59,00:43.8,4,0,4,"thoughtful, confused"
28774-290416,26:28.0,Survey,2,67,1,60,00:33.4,3,1,4,"confused, irritated"
28774-290416,59:15.0,Survey,2,68,1,61,00:28.3,3,1,4,"tired, sleepy"
28774-290416,51:06.0,Survey,2,69,1,62,00:44.1,5,1,6,"active, strong"
28774-290416,16:19.0,Survey,2,70,1,63,00:37.7,5,1,4,relaxed
28774-290416,08:48.0,Survey_Sleep,2,8,1,8,00:36.9,3,1,5,"anxious, uncomfortable, focused"
28774-290416,31:51.0,Survey_Sleep,2,10,1,9,00:56.4,4,0,4,"focused, sick, annoyed"
28774-290416,34:55.0,Survey_Sleep,2,11,1,10,01:11.3,4,0,4,"focused, determined, thoughtful"
28774-290416,01:40.0,Survey_Sleep,2,12,1,11,00:49.2,4,0,4,"too hot, excited, a little dizzy"
28774-290416,25:00.0,Survey_Sleep,2,14,1,12,00:35.5,4,0,4,"focused, determined"
28774-290416,20:48.0,Survey,3,71,1,64,00:35.1,4,0,5,"focused, determined, inspired"
28774-290416,23:33.0,Survey,3,72,1,65,00:32.3,4,0,5,excited
28774-290416,15:10.0,Survey,3,73,1,66,00:46.6,5,1,4,"relaxed, sleepy"
28774-290416,12:37.0,Survey,3,75,1,67,02:15.9,5,1,4,"relaxed, interested"
28774-290416,48:17.0,Survey,3,76,1,68,00:28.2,4,0,4,"focused, determined"
28774-290416,47:02.0,Survey,3,77,1,69,02:31.2,4,0,4,"focused, thinking, a little excited and anxious"
28774-290416,22:34.0,Survey,3,78,1,70,01:05.2,5,1,5,"relaxed, excited"
28774-290416,53:48.0,Survey,3,79,1,71,00:54.8,4,0,4,"a little anxious, uneasy, sleepy"
28774-290416,02:49.0,Survey,3,80,1,72,00:35.5,4,0,5,"focused, a bit uneasy"
28774-290416,41:59.0,Survey,3,81,1,73,00:23.4,4,0,4,focused
28774-290416,28:45.0,Survey,3,82,1,74,00:27.0,4,0,4,"focused, determined, excited"
28774-290416,21:21.0,Survey,3,83,1,75,00:31.5,5,1,5,"excited, hopeful"
28774-290416,39:27.0,Survey,3,85,1,76,00:55.9,5,1,4,"relaxed, interested"
28774-290416,14:48.0,Survey,3,87,1,77,20:09.4,5,1,5,relieved
28774-290416,58:17.0,Survey,3,88,1,78,00:24.4,4,0,4,"focused, determined"
28774-290416,46:26.0,Survey,3,91,1,79,08:52.5,5,1,4,"relaxed, focused, hopeful"
28774-290416,19:52.0,Survey,3,93,1,80,00:29.5,4,0,4,"determined, hopeful"
28774-290416,41:16.0,Survey,3,94,1,81,00:34.6,3,1,5,"irritated, uneasy"
28774-290416,20:19.0,Survey,3,95,1,82,00:41.3,4,0,4,"focused, a bit excited"
28774-290416,23:14.0,Survey,3,96,1,83,00:33.0,6,2,5,"relaxed, a bit tired"
28774-290416,55:13.0,Survey,3,97,1,84,00:43.4,5,1,3,"overeated, heavy, fulfilled"
28774-290416,19:48.0,Survey,3,99,1,85,17:13.3,5,1,5,"a bit disoriented after waking up, relief"
28774-290416,53:31.0,Survey,3,100,1,86,01:36.0,5,1,5,"focused, determined, joyful"
28774-290416,59:32.0,Survey,3,101,1,87,00:37.9,3,1,3,"sleepy, tired"
28774-290416,48:25.0,Survey,3,102,1,88,00:43.4,4,0,4,"relief, a bit sleepy"
28774-290416,17:26.0,Survey,3,103,1,89,00:44.4,3,1,2,"focused, sleepy, annoyed"
28774-290416,52:21.0,Survey,3,105,1,90,00:44.8,4,0,4,a bit guilty and uneasy
28774-290416,06:05.0,Survey_Sleep,3,15,1,13,01:02.4,4,0,4,"sleepy,  distracted"
28774-290416,37:30.0,Survey_Sleep,3,16,1,14,00:45.8,4,0,5,"interested, proud, energetic"
28774-290416,57:46.0,Survey_Sleep,3,17,1,15,01:02.2,4,0,4,a little heavy and sleepy
28774-290416,21:44.0,Survey_Sleep,3,18,1,16,00:43.9,4,0,4,"excited, hopeful"
28774-290416,13:26.0,Survey_Sleep,3,19,1,17,00:55.3,5,1,5,relaxed
28774-290416,24:57.0,Survey_Sleep,3,20,1,18,00:46.6,5,1,6,"relaxed, active, excited"
28774-290416,21:44.0,Survey_Sleep,3,21,1,19,00:37.2,3,1,4,"uncomfortable, uneasy, a bit sleepy"
28774-290416,16:08.0,Survey,4,106,1,91,00:58.8,4,0,5,"focused, active, confused"
28774-290416,23:54.0,Survey,4,107,1,92,00:29.0,4,0,4,"focused, determined, relief"
28774-290416,40:35.0,Survey,4,108,1,93,00:37.5,5,1,4,"relaxed, interested"
28774-290416,16:04.0,Survey,4,109,1,94,00:35.2,5,1,5,"interested, intrigued, excited"
28774-290416,13:23.0,Survey,4,110,1,95,00:23.1,3,1,5,"irritated, confused"
28774-290416,30:28.0,Survey,4,111,1,96,21:11.8,4,0,4,"focused, determined, excited"
28774-290416,20:13.0,Survey,4,112,1,97,00:27.6,5,1,5,"satisfied, focused"
28774-290416,24:00.0,Survey,4,113,1,98,00:35.5,4,0,3,"sleepy, confused"
28774-290416,04:10.0,Survey,4,116,1,99,10:45.4,3,1,4,"worried, disoriented"
28774-290416,56:12.0,Survey,4,117,1,100,01:33.6,3,1,3,"uneasy, worried"
28774-290416,24:23.0,Survey,4,118,1,101,08:00.3,3,1,3,"thoughtful, uneasy"
28774-290416,33:13.0,Survey,4,119,1,102,00:34.4,3,1,4,"frustrated, uneasy, annoyed"
28774-290416,56:49.0,Survey,4,122,1,104,00:29.2,5,1,5,"overeated, relaxed"
28774-290416,31:05.0,Survey,4,123,1,105,00:50.2,5,1,4,focused
28774-290416,14:06.0,Survey,4,124,1,106,00:37.7,5,1,6,"tired, relaxed"
28774-290416,34:33.0,Survey,4,127,1,107,00:36.8,4,0,4,confused
28774-290416,54:55.0,Survey,4,129,1,108,00:56.0,5,1,4,"relaxed, calm"
28774-290416,38:33.0,Survey,4,133,1,109,00:38.9,5,1,4,"focused,relaxed"
28774-290416,14:48.0,Survey,4,135,1,110,00:34.0,5,1,5,"focused, determined"
28774-290416,57:33.0,Survey,4,136,1,111,00:33.9,4,0,4,"focused, a bit anxious"
28774-290416,08:50.0,Survey,4,137,1,112,00:41.8,4,0,5,"uneasy, feeling physical pain, excited"
28774-290416,30:49.0,Survey,4,139,1,113,00:33.4,4,0,5,"confused, a bit uncomfortable and guilty"
28774-290416,21:47.0,Survey,4,140,1,114,00:42.3,4,0,3,"sleepy, distracted"
28774-290416,24:18.0,Survey_Sleep,4,22,1,20,00:45.8,4,0,4,"a bit sleepy, confused, laughing"
28774-290416,12:50.0,Survey_Sleep,4,23,1,21,00:44.2,3,1,4,"worried, focused, uneasy"
28774-290416,08:59.0,Survey_Sleep,4,25,1,22,00:32.4,5,1,6,"focused, excited"
28774-290416,10:56.0,Survey_Sleep,4,26,1,23,00:37.1,5,1,4,"relaxed, a bit sleepy, confused"
28774-290416,23:21.0,Survey_Sleep,4,27,1,24,00:57.9,5,1,5,"determined, a bit uneasy and excited"
28774-290416,12:55.0,Survey_Sleep,4,28,1,25,00:44.9,3,1,4,"sleepy, uneasy"
28774-307757,44:52.0,Survey,1,1,1,1,01:26.8,3,1,3,"tired, anxious, nervous"
28774-307757,52:38.0,Survey,1,2,1,2,02:33.4,4,0,4,"Down, not enthusiastic, nervous, tired,"
28774-307757,38:34.0,Survey,1,4,1,3,03:42.2,5,1,4,"tired, sleepy, burned up, optimistic, dreamy"
28774-307757,09:25.0,Survey,1,5,1,4,02:12.6,5,1,3,"satisfied, happy, warm"
28774-307757,51:04.0,Survey,1,6,1,5,02:07.1,4,0,4,"feverish, cold, anxious, "
28774-307757,05:30.0,Survey,1,7,1,6,01:47.1,2,2,2,"cold, chest pain, sick, sleepy"
28774-307757,24:27.0,Survey,1,8,1,7,01:26.5,5,1,6,"happy, optimistic, dreamy "
28774-307757,10:18.0,Survey,1,13,1,8,00:46.3,6,2,3,"drunk, sleepy, excited, ambitious "
28774-307757,53:42.0,Survey,1,17,1,10,01:35.5,5,1,4,"goo, happy, optimistic "
28774-307757,44:51.0,Survey,1,18,1,11,01:34.8,5,1,5,"bored, lonely, "
28774-307757,12:08.0,Survey_Sleep,1,1,1,1,03:25.4,5,1,3,"anxious, optimistic, hungry, nervous, sad"
28774-307757,54:53.0,Survey,2,41,1,12,01:46.5,4,0,5,"hungry, optimistic, curious, "
28774-307757,35:39.0,Survey,2,42,1,13,01:38.8,4,0,5,"scared, worried, optimistic,"
28774-307757,46:39.0,Survey,2,43,1,14,01:21.0,5,1,6,energy
28774-307757,04:05.0,Survey,2,45,1,15,02:12.9,6,2,6,"funny, happy, activated"
28774-307757,03:26.0,Survey,2,49,1,16,01:06.5,3,1,3,"chilled, "
28774-307757,40:42.0,Survey,2,50,1,17,02:48.3,6,2,6,"tired, adrenaline, worn out, d"
28774-307757,21:41.0,Survey_Sleep,2,9,1,2,03:32.8,7,3,7,"optimistic, happy, relaxed, chilled "
28774-307757,43:51.0,Survey,3,73,1,18,01:25.2,5,1,5,"hungry, anxious, "
28774-307757,59:03.0,Survey,3,74,1,19,01:51.3,5,1,6,"content, optimistic, "
28774-307757,49:36.0,Survey,3,75,1,20,03:02.9,4,0,5,"bored, tired, "
28774-307757,07:08.0,Survey,3,76,1,21,02:30.0,5,1,5,"happy, Content, optimistic, hungry"
28774-307757,48:08.0,Survey,3,77,1,22,02:40.3,5,1,5,"smart, sick, sad, bored, skeptical, "
28774-307757,34:33.0,Survey,3,78,1,23,02:31.1,3,1,5,"sick, tired, sleepy "
28774-307757,23:25.0,Survey,3,79,1,24,01:23.5,2,2,5,"drunk, sick, overheating, Content "
28774-307757,42:31.0,Survey,3,80,1,25,01:52.8,2,2,5,"drunk, sick, tired, sleepy"
28774-307757,43:03.0,Survey,3,86,1,26,01:41.6,1,1,6,"sicj, sick, sick "
28774-307757,36:55.0,Survey,3,87,1,27,00:55.4,2,2,6,sick
28774-307757,53:52.0,Survey,3,88,1,28,00:47.2,1,1,6,"chest pains, content, sickish, "
28774-307757,48:35.0,Survey,3,92,1,29,01:18.1,6,2,5,"stronger, optimistic, hungry "
28774-307757,15:07.0,Survey,3,93,1,30,01:17.9,4,0,5,"I habe a bery bad fever, but I'm doing ok now"
28774-307757,17:45.0,Survey,3,94,1,31,02:53.5,6,2,5,"healthy,"
28774-307757,34:09.0,Survey,3,95,1,32,01:03.5,5,1,5,"sleepy, tired, "
28774-307757,49:18.0,Survey,3,96,1,33,02:15.7,6,2,6,i just had a jog and i feel worn out. i am feeling stronger
28774-307757,58:36.0,Survey,3,97,1,34,02:13.4,5,1,5,I am feeling much better. I had flu.
28774-307757,54:03.0,Survey,3,98,1,35,01:08.5,7,3,6,Excited about my big sister's news that she's expecting a baby 
28774-307757,45:48.0,Survey,3,99,1,36,02:20.3,7,3,7,I am feeling chilled. My flue is almost healed. 
28774-307757,26:18.0,Survey,3,100,1,37,01:34.3,3,1,6,"I have been seeping on some Alc, I feel intoxicated. I feel good"
28774-307757,47:03.0,Survey,3,102,1,38,01:18.6,4,0,5,i have a funny sensatuon in my left boosoom
28774-307757,21:48.0,Survey,3,103,1,39,02:03.8,7,3,6,"drunk, happy"
28774-307757,48:41.0,Survey,3,104,1,40,01:34.3,6,2,7,"cold, hungry,"
28774-307757,36:13.0,Survey,3,105,1,41,07:27.0,6,2,6,"I've been drinking, i feel dizzy"
28774-307757,34:20.0,Survey_Sleep,3,17,1,3,02:13.2,2,2,5,"sickly, tired, cold, amused "
28774-307757,29:05.0,Survey_Sleep,3,18,1,4,01:23.9,2,2,6,"feverish, headache, tired, "
28774-307757,22:18.0,Survey_Sleep,3,19,1,5,01:12.3,5,1,5,"fresher, sweaty, ambitious "
28774-307757,13:48.0,Survey_Sleep,3,20,1,6,01:36.5,5,1,6,I am feeling okay. I am applying for jobs so I feel optimistic.
28774-307757,59:29.0,Survey,4,106,1,42,01:04.7,2,2,5,"backaches, hungry, ootimistic"
28774-307757,04:34.0,Survey,4,107,1,43,01:19.3,4,0,4,"I am feeling cold, it's raining so much in SA"
28774-307757,54:43.0,Survey,4,108,1,44,00:49.6,2,2,2,"angry, mad,"
28774-307757,22:02.0,Survey,4,109,1,45,01:39.2,5,1,3,"sleepy, happy, full stomach"
28774-307757,02:34.0,Survey,4,110,1,46,23:13.0,6,2,6,ready for work
28774-307757,04:51.0,Survey,4,111,1,47,01:56.8,4,0,5,"I feel optimistic, I've been reading and listening to podcasts"
28774-307757,30:55.0,Survey,4,112,1,48,01:06.4,4,0,4,I am feeling hungry.
28774-307757,06:59.0,Survey,4,113,1,49,00:39.0,1,1,1,hungry
28774-307757,58:39.0,Survey,4,114,1,50,00:47.3,4,0,4,"Chilled, meditating"
28774-307757,24:45.0,Survey,4,115,1,51,06:48.7,7,3,7,I am feeling excited about meeting someone i haven't seen in a long while
28774-307757,14:40.0,Survey,4,136,1,52,01:21.4,5,1,5,I feel good. I am in a happy mood
28774-307757,02:28.0,Survey,4,137,1,53,00:52.5,5,1,3,I am feeling relaxed
28774-307757,40:43.0,Survey,4,138,1,54,01:23.6,3,1,3,I'm relaxed
28774-307757,12:30.0,Survey,4,139,1,55,03:31.6,4,0,4,"i feel sickish, i am showing symptoms of fever"
28774-307757,05:02.0,Survey,4,140,1,56,33:47.9,4,0,3,i am feeling optimistic about the future
28774-307757,51:50.0,Survey_Sleep,4,22,1,7,02:09.1,6,2,6,"Optimistic, determined"
28774-307757,12:20.0,Survey_Sleep,4,23,1,8,01:19.9,4,0,4,I am feeling chilled. relaxed
28774-307757,22:00.0,Survey_Sleep,4,28,1,9,01:20.4,4,0,4,"I feel happy, I just got offered a new contract at work"
28774-333212,35:51.0,Survey,1,1,1,1,02:32.1,5,1,7,encouraged
28774-333212,18:07.0,Survey,1,2,1,2,05:47.4,6,2,6,motivated
28774-333212,54:31.0,Survey,1,3,1,3,03:57.6,4,0,4,"frustrated, indecisive "
28774-333212,04:53.0,Survey,1,4,1,4,02:09.3,7,3,7,"relief, better, in place"
28774-333212,27:56.0,Survey,1,5,1,5,03:03.9,5,1,5,content
28774-333212,45:28.0,Survey,1,6,1,6,01:18.1,6,2,6,"energised, anxious "
28774-333212,14:15.0,Survey,1,7,1,7,01:43.0,7,3,6,"overworked, pressured"
28774-333212,58:26.0,Survey,1,8,1,8,01:28.9,5,1,5,"strained, overworked "
28774-333212,34:33.0,Survey,1,9,1,9,02:09.2,6,2,4,exhausted 
28774-333212,09:00.0,Survey,1,10,1,10,02:47.3,6,2,4,"at rest, recovered "
28774-333212,14:53.0,Survey,1,11,1,11,02:47.5,6,2,6,"positive, excited"
28774-333212,16:51.0,Survey,1,12,1,12,01:56.2,3,1,3,"in pain, nauseous, under the weather "
28774-333212,59:32.0,Survey,1,13,1,13,01:19.6,2,2,4,"nauseous, sick"
28774-333212,14:16.0,Survey,1,14,1,14,01:43.3,3,1,4,"in pain, sick"
28774-333212,54:51.0,Survey,1,15,1,15,01:17.3,3,1,4,tired
28774-333212,01:30.0,Survey,1,16,1,16,00:58.8,7,3,7,"excited, jolly"
28774-333212,06:56.0,Survey,1,17,1,17,01:09.6,5,1,6,impressed 
28774-333212,15:25.0,Survey,1,18,1,18,03:31.2,7,3,6,"happy, joyous "
28774-333212,06:20.0,Survey,1,19,1,19,05:23.2,7,3,7,"happy, impatient "
28774-333212,16:36.0,Survey,1,20,1,20,01:43.8,5,1,4,"sick, hopeful"
28774-333212,41:48.0,Survey,1,21,1,21,01:22.2,7,3,7,uplifted 
28774-333212,14:37.0,Survey,1,22,1,22,02:56.6,7,3,7,"blessed, protected"
28774-333212,40:32.0,Survey,1,23,1,23,03:43.9,7,3,7,"overwhelmed, favoured"
28774-333212,53:37.0,Survey,1,24,1,24,01:27.4,6,2,6,"tired, proud"
28774-333212,38:13.0,Survey,1,25,1,25,01:24.9,5,1,4,"exhausted, spirit-filled, delightful "
28774-333212,39:11.0,Survey,1,26,1,26,04:21.2,4,0,4,emotional 
28774-333212,53:36.0,Survey,1,27,1,27,01:23.7,5,1,5,"sleepy, exhausted"
28774-333212,25:01.0,Survey,1,28,1,28,01:07.7,5,1,5,"tired, hungry, hot"
28774-333212,48:21.0,Survey,1,29,1,29,03:59.1,6,2,5,at peace
28774-333212,51:16.0,Survey,1,30,1,30,01:50.8,5,1,5,"filled, energetic, blessed"
28774-333212,22:19.0,Survey,1,31,1,31,01:26.7,3,1,4,stuck
28774-333212,05:38.0,Survey,1,32,1,32,02:01.2,5,1,5,"strong, empathic, nervous"
28774-333212,56:54.0,Survey,1,33,1,33,06:38.8,5,1,5,overworked
28774-333212,05:39.0,Survey,1,34,1,34,02:36.6,5,1,6,"weak, powerless "
28774-333212,51:26.0,Survey,1,35,1,35,01:25.4,5,1,5,"loved, tired, overworked, mindful"
28774-333212,34:36.0,Survey_Sleep,1,1,1,1,04:21.9,4,0,7,"relieved, at ease, content"
28774-333212,00:25.0,Survey_Sleep,1,2,1,2,02:40.1,3,1,5,anxious
