ParticipantID,Notification Time,Session Name,WeekNumber,NotificationNumber,Completed Session,Session Instance,Session Length,Valence,Intensity,Arousal,Emotion,InferredValence
28774-228361,10:34.0,Survey_Sleep,2,9,1,9,02:41.3,4,0,5," busy, hungry, worried ",0.247748804
28774-228361,19:27.0,Survey_Sleep,2,10,1,10,01:27.8,2,2,5,"nausea, stress, fatigue ",0.213209452
28774-228361,13:04.0,Survey_Sleep,2,11,1,11,02:16.9,5,1,5,"rested, busy, happy and loved ",0.92932478
28774-228361,27:36.0,Survey_Sleep,2,12,1,12,01:18.5,6,2,5,"relaxed, happy, ",0.93336362
28774-228361,48:44.0,Survey_Sleep,2,13,1,13,02:18.6,4,0,5,"tired, lazy, upset stomach.",0.305896557
28774-228361,40:59.0,Survey_Sleep,2,14,1,14,02:13.5,5,1,5,"Focused, concentrated, anticipating ",0.489270775
28774-228361,43:10.0,Survey,3,71,1,69,01:53.9,6,2,6,"irritated, surprised, relieved ",0.80470815
28774-228361,28:49.0,Survey,3,72,1,70,01:54.0,5,1,4,"focused, stressed, quick witted ",0.345149158
28774-228361,24:11.0,Survey,3,73,1,71,01:19.1,5,1,5,"focused, eagerly leaning ",0.587946061
28774-228361,08:04.0,Survey,3,74,1,72,01:31.2,6,2,6,"busy, happy, and very grateful ",0.927830895
28774-228361,38:42.0,Survey,3,75,1,73,01:07.5,6,2,5,"enjoying myself, fun, relaxing ",0.894232688
28774-228361,33:35.0,Survey,3,76,1,74,01:22.3,5,1,7,"confontational, confident, little nervous ",0.315038672
28774-228361,08:50.0,Survey,3,77,1,75,02:03.6,5,1,5,"recovering, not bad, not good, disappointed",0.723574767
28774-228361,56:22.0,Survey,3,78,1,76,01:15.6,5,1,5,"organized, focused, busy",0.51732262
28774-228361,36:21.0,Survey,3,79,1,77,02:10.7,4,0,6,"let down, disappointed, wiser.",0.121210845
28774-228361,17:01.0,Survey,3,80,1,78,01:20.6,5,1,3,"refreshed, hungry, happy ",0.862103597
28774-228361,08:18.0,Survey,3,81,1,79,01:12.9,5,1,5,"concentrating, solving state of mind ",0.785795517
28774-228361,23:51.0,Survey,3,82,1,80,01:35.7,5,1,6,"Hot, swamped, needed.",0.403712006
28774-228361,13:05.0,Survey,3,83,1,81,01:19.5,4,0,4,"curious, excited ",0.808050206
28774-228361,52:17.0,Survey,3,84,1,82,02:20.7,5,1,5,"sleepy tired, hor",0.313004639
28774-228361,56:24.0,Survey,3,85,1,83,01:18.8,4,0,3,"eager to finish, want to relax",0.642581149
28774-228361,40:22.0,Survey,3,86,1,84,01:54.4,6,2,6,"caring, love, happy, relaxed ",0.900502838
28774-228361,32:07.0,Survey,3,87,1,85,01:16.9,6,2,5,"informed, ready to engage ",0.786195532
28774-228361,11:14.0,Survey,3,88,1,86,01:37.2,6,2,5,"excited, more informed ",0.839975126
28774-228361,57:44.0,Survey,3,89,1,87,01:27.3,6,2,5,"curious, calm and relaxed.",0.726750756
28774-228361,18:55.0,Survey,3,90,1,88,01:24.1,5,1,6,"hot, feeling useful and creative ",0.880866372
28774-228361,07:18.0,Survey,3,91,1,89,02:36.5,5,1,5,"relaxed, engaged, interested, warm",0.824686346
28774-228361,52:18.0,Survey,3,92,1,90,02:12.3,6,2,5,"entertained, chilling, recovering ",0.72069333
28774-228361,54:27.0,Survey,3,93,1,91,01:30.5,6,2,5,"forced relaxation, hot, annoyed",0.824060209
28774-228361,21:07.0,Survey,3,94,1,92,01:34.5,6,2,4,"relaxed, happy, grateful ",0.944425185
28774-228361,45:59.0,Survey,3,95,1,93,01:05.2,6,2,3,"entertained, happy, sleepy ",0.744379216
28774-228361,39:32.0,Survey,3,96,1,94,01:21.9,3,1,7,"hyper, stressed and HOT.",0.285489788
28774-228361,31:29.0,Survey,3,97,1,95,01:45.2,5,1,5,"relaxing, cooling down, occupied ",0.861128519
28774-228361,00:24.0,Survey,3,98,1,96,01:21.9,5,1,5,"hot, cooking to impress, lazy, trying ",0.30273421
28774-228361,47:12.0,Survey,3,99,1,97,01:39.8,5,1,3,"unwinding, feeling fresh, little tired and hungry ",0.707683742
28774-228361,03:50.0,Survey,3,100,1,98,01:57.6,6,2,2,"happy, calm, patient, relaxing ",0.945330299
28774-228361,52:23.0,Survey,3,101,1,99,01:53.1,5,1,4,"calm, controlled and composed ",0.815453345
28774-228361,32:56.0,Survey,3,102,1,100,01:34.1,5,1,5,"recovering, hungry, hot and happy.",0.885792995
28774-228361,49:40.0,Survey,3,103,1,101,02:43.9,6,2,6,"concentrating, competitive, refreshed ",0.711913394
28774-228361,31:00.0,Survey,3,104,1,102,01:44.8,3,1,5,"nausea, headache, heartburn, very hot.",0.137685213
28774-228361,47:54.0,Survey,3,105,1,103,01:23.0,6,2,5,"cooked, happy, relaxing ",0.943457862
28774-228361,07:46.0,Survey_Sleep,3,15,1,15,05:17.6,4,0,6,"busy, organised, careful ",0.362625989
28774-228361,08:48.0,Survey_Sleep,3,16,1,16,01:34.3,5,1,5,"confused, curious, surprised ",0.554434637
28774-228361,39:00.0,Survey_Sleep,3,17,1,17,01:37.4,5,1,5,"good mood, lucky, happy ",0.903042186
28774-228361,40:59.0,Survey_Sleep,3,18,1,18,02:10.8,6,2,6,"concentrating, intrigued, suspicious, curious, safe, happy ",0.646939758
28774-228361,13:50.0,Survey_Sleep,3,19,1,19,01:52.0,6,2,4,"calm, collected, fulfilled ",0.925204363
28774-228361,32:29.0,Survey_Sleep,3,20,1,20,02:03.3,5,1,2,"sleepy, drowsy, groggy, slowly waking up.",0.309379494
28774-228361,01:36.0,Survey_Sleep,3,21,1,21,01:49.6,5,1,5,"focused, inquisitive, curious. ",0.605835158
28774-228361,10:54.0,Survey,4,106,1,104,01:35.3,4,0,3,"tired, sentimental, mixed feelings, fatigue ",0.286567642
28774-228361,40:40.0,Survey,4,107,1,105,01:32.6,5,1,2,"entertained, interested, curious, respect ",0.765065195
28774-228361,36:49.0,Survey,4,108,1,106,01:51.3,5,1,3,"sleepy,  tired, clumsy ",0.301579435
28774-228361,31:16.0,Survey,4,109,1,107,01:30.7,6,2,5,"refreshed, calm, enjoying myself.",0.876440819
28774-228361,43:35.0,Survey,4,110,1,108,01:47.3,6,2,4,"calm, happy, hungry, fresh.",0.920226801
28774-228361,30:14.0,Survey,4,111,1,109,01:57.1,6,2,5,"proud, strong, well rested, prepared. ",0.819983905
28774-228361,11:58.0,Survey,4,112,1,110,00:51.2,6,2,6,"fun, happy, relaxed ",0.942327358
28774-228361,05:22.0,Survey,4,113,1,111,01:08.6,6,2,2,"satisfied, tired, happy ",0.937436322
28774-228361,20:40.0,Survey,4,115,1,112,01:51.8,7,3,3,"refreshed, impatient, eager.",0.752354508
28774-228361,45:22.0,Survey,4,116,1,113,01:33.0,4,0,6,"busy, lot to do, bit stressed ",0.267544795
28774-228361,32:11.0,Survey,4,117,1,114,01:41.6,3,1,3,"tired, hot, lots on my head ",0.296541006
28774-228361,36:56.0,Survey,4,118,1,115,02:44.4,4,0,3,"sleepy, keep going through.",0.423662199
28774-228361,16:11.0,Survey,4,119,1,116,02:02.3,5,1,4,"busy, prepared, ready ",0.650482163
28774-228361,25:33.0,Survey,4,120,1,117,01:55.7,5,1,6,"relieved, calmer, better.",0.86185921
28774-228361,07:26.0,Survey,4,121,1,118,02:29.6,3,1,5,"physically drained, automatic pilot ",0.218736055
28774-228361,58:56.0,Survey,4,122,1,119,01:34.9,5,1,5,"better than before, in control, well rested.",0.622488131
28774-228361,31:06.0,Survey,4,123,1,120,01:58.9,6,2,5,"happy, good news, relieved. looking forward to the weekend.",0.815258261
28774-228361,23:20.0,Survey,4,124,1,121,02:00.4,5,1,5,"happy, tired, warm, curious, interested.",0.885151548
28774-228361,42:15.0,Survey,4,125,1,122,01:23.4,6,2,4,"entertained, funny, hungry ",0.927196941
28774-228361,34:42.0,Survey,4,126,1,123,02:13.4,5,1,6,"nervous because I'm driving and writing this simultaneously, little stress ",0.200326505
28774-228361,22:43.0,Survey,4,127,1,124,01:23.4,6,2,6,"relaxed, good, satisfied.",0.913728523
28774-228361,13:30.0,Survey,4,128,1,125,01:27.4,5,1,3,"sleepy, fatigue, warm, thirsty, happy.",0.581650496
28774-228361,57:51.0,Survey,4,129,1,126,01:09.9,6,2,3,"relaxed, browsing books, happy.",0.885080727
28774-228361,31:08.0,Survey,4,130,1,127,01:39.1,6,2,4,"tired, content, entertained, relaxing and having a bit of fun.",0.898244626
28774-228361,09:41.0,Survey,4,131,1,128,01:42.5,6,2,5,"rested, relaxed, happy, grateful.",0.906474431
28774-228361,38:02.0,Survey,4,132,1,129,02:02.2,6,2,3,"entertained, content, lived, happy and a little tired.",0.924122271
28774-228361,38:44.0,Survey,4,133,1,130,01:21.8,6,2,3,"meditative, comfortable, free.",0.839971488
28774-228361,06:48.0,Survey,4,134,1,131,01:07.4,7,3,5,"extatic, happy, loved, calm, relaxed.",0.846696372
28774-228361,41:48.0,Survey,4,135,1,132,01:36.5,6,2,5,"relaxed, happy, hungry, lucky, loved.",0.948955385
28774-228361,50:15.0,Survey,4,136,1,133,01:55.4,5,1,3,"calm, thoughtful, happy ",0.891406412
28774-228361,52:08.0,Survey,4,137,1,134,02:13.6,4,0,4,"bloated, hard to concentrate, swamped. tired, hot, staying positive.",0.247048212
28774-228361,23:15.0,Survey,4,138,1,135,02:24.2,6,2,5,"inquisitive, curious, interested, sleep deprived, warm.",0.516025813
28774-228361,11:25.0,Survey,4,139,1,136,01:02.9,4,0,5,"unwinding, relaxing, refreshed, hungry.",0.826984698
28774-228361,43:49.0,Survey,4,140,1,137,02:12.6,6,2,5,"entertained, relaxed, refreshed, calm, loved, comfortable, content.",0.896934759
28774-228361,45:35.0,Survey_Sleep,4,23,1,22,01:32.6,5,1,5,"rushed, under pressure ",0.251114744
28774-228361,55:59.0,Survey_Sleep,4,24,1,23,00:58.6,6,2,5,"competitive, busy, happy ",0.84157471
28774-228361,15:38.0,Survey_Sleep,4,25,1,24,02:59.0,6,2,6,"well, useful, lots on my mind of things that need to get done before I enjoy my weekend which I'm looking forward to.",0.837954636
28774-228361,15:40.0,Survey_Sleep,4,26,1,25,02:58.2,6,2,6,"busy, happy, relaxed",0.923017172
28774-228361,20:15.0,Survey_Sleep,4,27,1,26,01:35.0,5,1,4,"chilled, funny ",0.560415895
28774-228361,19:00.0,Survey_Sleep,4,28,1,27,01:49.2,6,2,3,"controller, organized, prepared, confident.",0.609637421
28774-233742,36:47.0,Survey,1,1,1,1,02:28.2,6,2,6,great,0.902708617
28774-233742,25:22.0,Survey,1,2,1,2,02:02.0,4,0,5,nervous ,0.23437063
28774-233742,33:49.0,Survey,1,3,1,3,01:07.5,6,2,7,great,0.902708617
28774-233742,03:04.0,Survey,1,4,1,4,02:09.2,6,2,4,"a little tired, peaceful",0.651536687
28774-233742,48:09.0,Survey,1,5,1,5,02:38.8,6,2,3,"amused, pleasant ",0.969484159
28774-233742,30:41.0,Survey,1,6,1,6,01:33.2,4,0,7,anxious ,0.226350719
28774-233742,13:22.0,Survey,1,7,1,7,01:40.6,5,1,5,good,0.935152947
28774-233742,49:46.0,Survey,1,8,1,8,00:57.9,5,1,6,good,0.935152947
28774-233742,42:54.0,Survey,1,9,1,9,01:06.4,3,1,6,"angry, furious ",0.186674848
28774-233742,47:34.0,Survey,1,10,1,10,01:58.9,7,3,4,"nice, comfortable ",0.882300278
28774-233742,53:34.0,Survey,1,11,1,11,05:38.6,3,1,3,tired,0.25387319
28774-233742,14:24.0,Survey,1,12,1,12,01:01.8,5,1,5,"good, tired ",0.707577921
28774-233742,40:11.0,Survey,1,13,1,13,00:52.7,5,1,7,good,0.935152947
28774-233742,54:06.0,Survey,1,14,1,14,01:08.5,5,1,5,tired,0.25387319
28774-233742,04:29.0,Survey,1,15,1,15,01:51.5,3,1,3,exhausted ,0.235222877
28774-233742,27:17.0,Survey,1,16,1,16,00:45.9,6,2,7,great ,0.902708617
28774-233742,59:20.0,Survey,1,17,1,17,01:06.5,4,0,4,so so,0.812073879
28774-233742,49:59.0,Survey,1,18,1,18,01:10.1,7,3,7,amazing ,0.901402775
28774-233742,37:30.0,Survey,1,19,1,19,01:00.9,5,1,3,"good, a little tired ",0.850234938
28774-233742,53:31.0,Survey,1,20,1,20,01:03.6,7,3,7,amazing ,0.901402775
28774-233742,40:06.0,Survey,1,21,1,21,01:22.4,5,1,5,good,0.935152947
28774-233742,07:55.0,Survey,1,22,1,22,00:41.6,5,1,5,good,0.935152947
28774-233742,34:41.0,Survey,1,23,1,23,01:32.8,5,1,3,"not bad, lazy",0.329877382
28774-233742,30:11.0,Survey,1,24,1,24,01:02.4,7,3,3,speepy,0.660829886
28774-233742,23:09.0,Survey,1,25,1,25,01:08.5,4,0,3,"not bad, sleepy ",0.35637708
28774-233742,13:34.0,Survey,1,26,1,26,02:12.8,6,2,3,relaxed,0.844717825
28774-233742,12:03.0,Survey,1,27,1,27,01:27.8,5,1,3,relaxed,0.844717825
28774-233742,16:42.0,Survey,1,28,1,28,01:00.3,5,1,1,sleepy,0.377327835
28774-233742,10:30.0,Survey,1,29,1,29,00:48.6,5,1,2,good,0.935152947
28774-233742,59:48.0,Survey,1,30,1,30,01:37.7,5,1,2,good ,0.935152947
28774-233742,53:54.0,Survey,1,31,1,31,00:45.2,4,0,6,good,0.935152947
28774-233742,24:25.0,Survey,1,32,1,32,00:41.3,5,1,5,good,0.935152947
28774-233742,21:49.0,Survey,1,33,1,33,22:23.9,6,2,6,great,0.902708617
28774-233742,04:35.0,Survey,1,34,1,34,00:44.6,5,1,4,"good, tired",0.707577921
28774-233742,32:33.0,Survey,1,35,1,35,00:42.3,2,2,5,angry,0.12190893
28774-233742,25:36.0,Survey_Sleep,1,1,1,1,03:13.9,5,1,7,"great, motivated, happy ",0.897135455
28774-233742,06:37.0,Survey_Sleep,1,3,1,2,02:03.5,4,0,4,so so,0.812073879
28774-233742,24:36.0,Survey_Sleep,1,4,1,3,01:03.5,6,2,7,"good, motivated ",0.95846599
28774-233742,40:48.0,Survey_Sleep,1,5,1,4,03:04.7,5,1,3,so so,0.812073879
28774-233742,10:06.0,Survey_Sleep,1,6,1,5,01:08.5,7,3,5,amazing,0.901402775
28774-233742,57:10.0,Survey_Sleep,1,7,1,6,00:48.4,6,2,7,motivated ,0.888365416
28774-233742,49:39.0,Survey,2,36,1,36,00:39.7,6,2,5,nice,0.956822531
28774-233742,31:34.0,Survey,2,37,1,37,00:48.4,6,2,5,very good ,0.935790738
28774-233742,20:55.0,Survey,2,38,1,38,00:48.2,5,1,2,lazy,0.319818753
28774-233742,45:44.0,Survey,2,39,1,39,00:55.2,6,2,6,good ,0.935152947
28774-233742,35:39.0,Survey,2,40,1,40,01:34.6,5,1,5,good,0.935152947
28774-233742,06:17.0,Survey,2,41,1,41,00:46.2,5,1,4,emotional ,0.554330837
28774-233742,57:15.0,Survey,2,42,1,42,00:35.7,5,1,7,good,0.935152947
28774-233742,31:46.0,Survey,2,43,1,43,00:33.1,5,1,7,good,0.935152947
28774-233742,08:51.0,Survey,2,44,1,44,01:00.8,5,1,5,good ,0.935152947
28774-233742,41:39.0,Survey,2,45,1,45,02:14.4,5,1,5,good ,0.935152947
28774-233742,19:37.0,Survey,2,46,1,46,00:43.2,5,1,7,great  ,0.902708617
28774-233742,39:06.0,Survey,2,47,1,47,00:44.2,5,1,3,lazy,0.319818753
28774-233742,13:14.0,Survey,2,48,1,48,11:48.5,5,1,5,good,0.935152947
28774-233742,18:29.0,Survey,2,49,1,49,00:46.3,6,2,5,good ,0.935152947
28774-233742,40:32.0,Survey,2,50,1,50,00:48.4,6,2,3,"tired, good",0.570763948
28774-233742,49:53.0,Survey,2,51,1,51,00:47.8,5,1,5,good ,0.935152947
28774-233742,53:55.0,Survey,2,55,1,52,01:03.4,5,1,2,"good, tired, relaxing ",0.890480338
28774-233742,57:00.0,Survey,2,56,1,53,01:30.5,5,1,3,good,0.935152947
28774-233742,24:07.0,Survey,2,58,1,54,02:01.1,5,1,5,worried but good ,0.240397099
28774-233742,00:26.0,Survey,2,59,1,55,00:41.8,5,1,5,good,0.935152947
28774-233742,07:45.0,Survey,2,63,1,56,00:37.0,5,1,4,good,0.935152947
28774-233742,27:15.0,Survey,2,64,1,57,00:38.1,6,2,4,relaxed ,0.844717825
28774-233742,13:01.0,Survey,2,65,1,58,00:48.5,5,1,4,a little tired,0.276712712
28774-233742,17:35.0,Survey,2,66,1,59,00:29.8,5,1,7,good,0.935152947
28774-233742,50:27.0,Survey,2,67,1,60,00:29.7,5,1,7,good,0.935152947
28774-233742,33:58.0,Survey,2,68,1,61,01:09.9,5,1,6,"hot,tired ",0.310416143
28774-233742,26:31.0,Survey,2,69,1,62,00:47.3,4,0,4,angry,0.12190893
28774-233742,04:45.0,Survey,2,70,1,63,00:45.5,4,0,3,"good, tired ",0.707577921
28774-233742,01:57.0,Survey_Sleep,2,8,1,7,00:45.9,6,2,5,good,0.935152947
28774-233742,26:39.0,Survey_Sleep,2,9,1,8,00:49.1,6,2,7,great ,0.902708617
28774-233742,14:15.0,Survey_Sleep,2,10,1,9,00:42.9,6,2,7,great ,0.902708617
28774-233742,32:27.0,Survey_Sleep,2,11,1,10,00:59.8,5,1,5,good ,0.935152947
28774-233742,26:41.0,Survey_Sleep,2,12,1,11,00:57.4,6,2,3,relaxed ,0.844717825
28774-233742,23:14.0,Survey_Sleep,2,14,1,12,01:00.7,5,1,7,in a work mood ,0.593840907
28774-233742,28:47.0,Survey,3,71,1,64,01:12.5,2,2,3,"not good, tired ",0.25725025
28774-233742,07:34.0,Survey,3,72,1,65,02:07.6,3,1,3,not good,0.758723699
28774-233742,30:06.0,Survey,3,73,1,66,00:52.3,3,1,3,"bad, like a crap",0.115834362
28774-233742,32:15.0,Survey,3,74,1,67,02:51.8,2,2,1, bad,0.12964345
28774-233742,39:58.0,Survey,3,75,1,68,00:43.3,1,1,1, still bad,0.182727343
28774-233742,13:19.0,Survey,3,76,1,69,01:01.2,4,0,3,"not bad but tired, unfocused ",0.268233175
28774-233742,24:22.0,Survey,3,77,1,70,00:52.8,4,0,4,not bad but tired ,0.276365429
28774-233742,16:03.0,Survey,3,78,1,71,00:41.4,4,0,1,lazy,0.319818753
28774-233742,03:21.0,Survey,3,79,1,72,01:11.0,4,0,2,tired ,0.25387319
28774-233742,45:37.0,Survey,3,80,1,73,00:51.2,2,2,1,"tired, not good",0.258024033
28774-233742,17:58.0,Survey,3,81,1,74,01:04.7,5,1,5,still good ,0.914450285
28774-233742,59:48.0,Survey,3,82,1,75,00:44.5,4,0,4,"good, a little tired ",0.850234938
28774-233742,23:11.0,Survey,3,83,1,76,00:42.6,5,1,5,nice,0.956822531
28774-233742,20:38.0,Survey,3,84,1,77,00:50.6,5,1,3,"really good, relaxing ",0.898394142
28774-233742,12:30.0,Survey,3,85,1,78,01:00.8,5,1,3,"relaxing, good",0.87660119
28774-233742,04:21.0,Survey,3,86,1,79,00:32.9,5,1,4,good,0.935152947
28774-233742,58:36.0,Survey,3,87,1,80,01:51.2,5,1,5,"good, in a work mood ",0.871417667
28774-233742,20:21.0,Survey,3,88,1,81,00:38.4,5,1,5,good,0.935152947
28774-233742,25:01.0,Survey,3,89,1,82,01:03.9,5,1,4,still good 👍 ,0.809251266
28774-233742,52:02.0,Survey,3,90,1,83,00:56.2,5,1,3,relaxed 😌 ,0.806502039
28774-233742,34:23.0,Survey,3,91,1,84,00:40.8,6,2,5,great ,0.902708617
28774-233742,57:54.0,Survey,3,92,1,85,00:36.3,7,3,5,great 👍 ,0.78865035
28774-233742,54:33.0,Survey,3,93,1,86,01:17.9,5,1,4,relaxed ,0.844717825
28774-233742,25:05.0,Survey,3,94,1,87,00:50.9,5,1,4,relaxed ,0.844717825
28774-233742,31:44.0,Survey,3,95,1,88,00:44.9,5,1,4,good,0.935152947
28774-233742,28:52.0,Survey,3,96,1,89,00:51.3,7,3,3,relaxed ,0.844717825
28774-233742,21:28.0,Survey,3,97,1,90,00:40.5,6,2,3,nice,0.956822531
28774-233742,12:04.0,Survey,3,98,1,91,00:44.8,6,2,2,relaxed ,0.844717825
28774-233742,37:09.0,Survey,3,99,1,92,00:51.6,6,2,3,relaxed 😌 ,0.806502039
28774-233742,55:00.0,Survey,3,100,1,93,00:31.3,6,2,4,good,0.935152947
28774-233742,32:25.0,Survey,3,101,1,94,00:36.7,6,2,5,good ,0.935152947
28774-233742,09:46.0,Survey,3,102,1,95,01:18.5,6,2,6,good,0.935152947
28774-233742,02:25.0,Survey,3,103,1,96,00:33.1,6,2,5,good,0.935152947
28774-233742,51:15.0,Survey,3,104,1,97,00:36.4,4,0,5,good ,0.935152947
28774-233742,32:46.0,Survey,3,105,1,98,00:31.2,7,3,5,great ,0.902708617
28774-233742,54:08.0,Survey_Sleep,3,15,1,13,01:30.7,4,0,4,"so so, a little sick, tired ",0.335928208
28774-233742,20:48.0,Survey_Sleep,3,16,1,14,01:19.7,4,0,4,"not bad, still sick, ",0.106392967
28774-233742,47:36.0,Survey_Sleep,3,17,1,15,02:03.8,5,1,5,good,0.935152947
28774-233742,43:18.0,Survey_Sleep,3,18,1,16,00:45.8,5,1,5,good ,0.935152947
28774-233742,43:07.0,Survey_Sleep,3,19,1,17,01:03.3,6,2,5,great ,0.902708617
28774-233742,11:49.0,Survey_Sleep,3,20,1,18,00:44.6,5,1,5,nice,0.956822531
28774-233742,08:48.0,Survey_Sleep,3,21,1,19,00:44.6,5,1,5,good,0.935152947
28774-233742,13:39.0,Survey,4,106,1,99,01:03.4,6,2,7,good,0.935152947
28774-233742,43:22.0,Survey,4,107,1,100,00:31.6,6,2,7,good,0.935152947
28774-233742,33:23.0,Survey,4,108,1,101,00:39.8,6,2,6,"good, ",0.89615682
28774-233742,05:24.0,Survey,4,109,1,102,00:52.0,6,2,5,"good, tired,  motivated ",0.896690327
28774-233742,59:32.0,Survey,4,110,1,103,00:58.7,5,1,4,"good, tired, nervous ",0.591051759
28774-233742,56:25.0,Survey,4,111,1,104,01:35.9,6,2,7,"good, in a training mood, hungry ",0.835901334
28774-233742,27:38.0,Survey,4,112,1,105,00:39.8,5,1,5,good,0.935152947
28774-233742,58:10.0,Survey,4,113,1,106,00:49.6,5,1,5,I am OK. In a work mood ,0.527377377
28774-233742,12:21.0,Survey,4,114,1,107,00:40.9,5,1,4,I am OK. a little tired ,0.289867629
28774-233742,39:56.0,Survey,4,115,1,108,00:45.4,5,1,3,"good, tired, ",0.688480958
28774-233742,34:25.0,Survey,4,116,1,109,00:42.2,6,2,6,great ,0.902708617
28774-233742,23:34.0,Survey,4,117,1,110,00:31.3,5,1,6,I am ok,0.568273404
28774-233742,54:20.0,Survey,4,118,1,111,00:42.4,5,1,5,"still ok, a little tired ",0.32479925
28774-233742,50:59.0,Survey,4,119,1,112,00:42.6,6,2,5,"great actually, tired but great ",0.844796304
28774-233742,35:58.0,Survey,4,120,1,113,01:01.3,6,2,5,"still good and tired, a little excited 😊 ",0.838316348
28774-233742,53:19.0,Survey,4,121,1,114,01:15.3,7,3,6,amazing ,0.901402775
28774-233742,37:24.0,Survey,4,122,1,115,00:44.2,6,2,6,still great and excited 😊 ,0.819967624
28774-233742,32:36.0,Survey,4,123,1,116,01:19.2,6,2,5,great ,0.902708617
28774-233742,17:36.0,Survey,4,124,1,117,01:13.3,6,2,4,good,0.935152947
28774-233742,34:06.0,Survey,4,125,1,118,00:54.8,5,1,4,"good, tired, hungry 😋 ",0.946593256
28774-233742,54:43.0,Survey,4,126,1,119,00:47.3,7,3,6,still great 👍 ,0.774963917
28774-233742,59:53.0,Survey,4,127,1,120,01:08.4,7,3,6,"great, excited, enjoying good company 😀 ",0.873762718
28774-233742,02:31.0,Survey,4,128,1,121,00:34.6,6,2,6,great ,0.902708617
28774-233742,39:42.0,Survey,4,129,1,122,01:25.8,4,0,4,"Good, but with headache 😞 ",0.439253797
28774-233742,07:58.0,Survey,4,130,1,123,00:47.1,6,2,7,"good, no more headaches 😁",0.306074603
28774-233742,39:20.0,Survey,4,131,1,124,00:36.8,6,2,7,  great ,0.902708617
28774-233742,46:55.0,Survey,4,132,1,125,00:44.5,5,1,3,"good, In a relax mood 😌 ",0.930154149
28774-233742,58:59.0,Survey,4,133,1,126,00:46.8,6,2,4,"good, relaxed 😌 ",0.942119101
28774-233742,04:30.0,Survey,4,134,1,127,00:56.4,6,2,6,great. ready for a party 🥳 ,0.712632795
28774-233742,33:20.0,Survey,4,135,1,128,10:57.3,6,2,5,good,0.935152947
28774-233742,23:32.0,Survey,4,136,1,129,00:44.8,5,1,5,good,0.935152947
28774-233742,17:40.0,Survey,4,137,1,130,01:05.3,6,2,6,"good, in a work mood ",0.871417667
28774-233742,47:11.0,Survey,4,138,1,131,00:37.7,6,2,5,"good, in a work mood ",0.871417667
28774-233742,30:02.0,Survey,4,139,1,132,00:47.8,5,1,4,"good, a little tired ",0.850234938
28774-233742,08:42.0,Survey,4,140,1,133,01:04.5,5,1,4,"ok, tired but good ",0.443488571
28774-233742,00:15.0,Survey_Sleep,4,22,1,20,00:50.3,7,3,7,great ,0.902708617
28774-233742,29:53.0,Survey_Sleep,4,23,1,21,00:47.6,5,1,5,"good, in a mood",0.857709611
28774-233742,05:04.0,Survey_Sleep,4,24,1,22,00:38.8,7,3,7,Amazing 😁,0.812577533
